id,credit_score,isCtry1,isCtry2,isFemale,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
3956,545,0,1,0,23,2,0,2,1,0,189613.12,0
3957,613,0,1,1,40,9,95624.36,2,1,1,60706.33,0
3958,687,0,0,1,21,8,0,2,1,1,154767.34,0
3959,715,0,1,0,28,7,160376.61,1,0,0,196853.11,0
3960,618,1,0,0,41,8,37702.79,1,1,1,195775.48,0
3961,721,0,1,1,35,6,118273.83,1,0,1,3086.89,0
3962,445,1,0,1,34,7,131082.17,2,1,1,70618,0
3963,690,0,1,0,38,1,94456,2,0,1,55034.02,0
3964,709,0,1,1,43,8,0,2,0,0,168035.62,1
3965,671,0,0,1,42,3,0,2,1,1,128449.33,0
3966,538,0,1,0,33,6,93791.38,1,1,1,199249.29,0
3967,735,0,1,1,33,4,0,2,1,0,149474.69,0
3968,592,0,1,1,37,7,0,2,1,1,126726.33,0
3969,747,0,1,0,61,7,155973.13,1,0,1,147554.26,0
3970,675,1,0,0,36,7,89409.95,1,1,1,149399.7,0
3971,632,0,0,1,39,5,97854.37,2,1,0,93536.38,0
3972,621,0,1,0,39,6,0,2,1,1,58883.91,0
3973,521,0,0,0,29,3,60280.62,1,1,0,154271.41,0
3974,591,0,0,0,36,7,135216.8,1,1,1,122022.89,0
3975,706,1,0,1,28,6,124923.35,2,1,1,50299.14,0
3976,677,0,1,0,38,4,0,2,1,0,187800.63,0
3977,769,1,0,0,27,7,188614.07,1,1,0,171344.09,0
3978,771,0,1,0,32,5,62321.62,1,1,1,40920.59,0
3979,601,1,0,1,48,8,120782.7,1,1,0,63940.68,1
3980,670,0,1,1,42,1,115961.58,2,0,1,29483.87,0
3981,517,0,1,0,28,2,115062.61,1,1,0,179056.23,0
3982,834,0,1,1,49,8,160602.25,2,1,0,129273.94,0
3983,571,0,1,1,42,4,108825.34,3,1,0,55558.51,1
3984,576,1,0,1,36,8,166287.85,1,1,1,23305.85,0
3985,718,0,1,1,31,1,152663.77,1,0,1,17128.64,0
3986,636,1,0,1,31,9,80844.69,2,1,1,74641.9,0
3987,566,1,0,1,40,2,97001.36,2,1,0,154486.01,0
3988,711,0,1,0,64,4,0,2,1,1,3185.67,0
3989,574,0,1,1,39,2,122524.61,2,1,0,88463.63,0
3990,619,0,1,1,35,8,132292.63,1,1,0,65682.93,0
3991,588,0,1,1,24,0,0,2,1,1,140586.08,0
3992,760,1,0,1,49,9,91502.99,1,1,0,117232.9,1
3993,665,0,1,0,52,3,0,1,1,0,116137.01,1
3994,739,1,0,0,29,3,59385.98,2,1,1,105533.96,0
3995,641,0,1,0,77,9,0,3,1,1,81514.06,0
3996,685,1,0,1,21,6,97956.5,1,1,1,164966.27,0
3997,594,0,1,1,49,4,0,2,1,1,23631.55,0
3998,557,0,0,1,40,4,0,2,0,1,105433.53,0
3999,697,0,1,0,27,8,141223.68,2,1,0,90591.15,0
4000,656,0,1,0,18,10,151762.74,1,0,1,127014.32,0
4001,712,1,0,0,43,1,141749.74,2,0,1,90905.26,0
4002,689,0,0,0,38,5,75075.14,1,1,1,8651.92,1
4003,697,0,1,1,25,4,165686.11,2,1,0,15467.98,0
4004,589,0,1,0,38,2,0,1,1,0,79915.28,0
4005,525,0,0,1,25,10,0,2,1,0,69361.95,0
4006,680,0,1,0,44,3,0,2,1,0,86935.08,0
4007,617,0,1,1,28,0,0,2,1,1,7597.83,1
4008,680,0,1,0,32,5,92961.61,1,1,0,116957.6,0
4009,662,0,0,1,30,9,0,2,0,1,157884.83,0
4010,736,1,0,0,46,5,130812.91,1,1,1,77981.54,1
4011,657,1,0,0,57,8,107174.58,1,1,1,126369.55,1
4012,350,0,0,0,54,1,152677.48,1,1,1,191973.49,1
4013,617,0,1,0,30,3,132005.77,1,1,0,142940.39,0
4014,562,0,1,0,35,7,0,1,0,0,48869.67,0
4015,705,0,0,1,23,5,0,2,1,1,73131.73,0
4016,516,0,1,1,33,7,127305.5,1,1,1,120037.36,0
4017,573,0,1,1,37,6,0,2,1,0,193995.37,0
4018,538,0,0,1,31,0,0,2,0,0,179453.66,0
4019,699,0,1,0,39,9,0,1,1,0,80963.92,0
4020,504,1,0,0,32,8,170291.22,2,0,1,15658.99,0
4021,583,0,0,0,47,5,102562.23,1,1,0,92708.1,0
4022,712,0,0,0,53,2,111061.01,2,0,0,26542.17,0
4023,626,0,0,0,62,3,0,1,1,1,65010.74,0
4024,631,0,1,1,34,4,124379.14,1,1,0,106892.91,0
4025,663,0,1,1,37,7,0,1,1,1,185210.63,0
4026,506,1,0,1,41,3,57745.76,1,1,0,4035.46,0
4027,570,1,0,1,50,5,129293.74,1,1,0,177805.44,1
4028,703,0,1,1,45,7,0,2,1,1,68831.72,0
4029,698,1,0,1,40,8,150777.1,1,1,0,114732.62,0
4030,731,0,0,0,41,4,0,2,1,0,22299.27,0
4031,625,0,1,0,34,6,0,2,0,0,197283.2,0
4032,634,0,0,0,31,9,108632.48,1,1,1,179485.96,1
4033,616,0,1,0,59,5,153861.1,1,1,1,17699.48,0
4034,500,0,1,0,56,1,100374.58,1,1,0,118490.8,1
4035,446,0,1,0,32,8,0,2,0,0,133292.94,0
4036,669,0,1,1,47,9,61196.54,1,1,0,58170.24,0
4037,581,1,0,0,31,6,116891.72,1,1,0,107137.3,0
4038,704,1,0,1,54,6,133656.91,3,1,0,145071.33,1
4039,748,0,1,0,44,2,92911.52,1,0,1,85495.24,0
4040,680,0,0,1,31,9,119825.75,2,1,1,101139.3,0
4041,655,0,1,1,37,7,111852.84,2,1,0,10511.13,0
4042,690,1,0,0,32,0,106683.52,2,1,1,137916.49,0
4043,695,1,0,0,40,7,139022.24,1,0,1,193383.13,0
4044,700,1,0,1,40,4,148571.07,1,1,0,189826.96,1
4045,773,0,1,0,52,4,0,1,0,1,144113.42,0
4046,749,0,1,0,42,1,129776.72,2,0,1,143538.51,0
4047,611,0,1,1,46,5,0,1,1,0,77677.14,1
4048,606,0,0,1,46,8,0,2,1,1,183717.94,0
4049,554,0,1,0,24,10,0,1,0,0,92180.62,0
4050,567,0,1,1,37,7,0,2,1,1,28690.9,0
4051,559,0,0,0,24,3,114739.92,1,1,0,85891.02,1
4052,594,1,0,0,41,2,122545.65,2,1,1,42050.24,0
4053,513,0,1,1,37,6,0,2,1,0,110142.34,0
4054,652,1,0,1,26,1,131908.35,1,1,1,179269.79,0
4055,680,1,0,1,42,7,105722.69,1,1,1,90558.24,1
4056,784,0,0,0,33,10,0,2,1,0,162022.47,0
4057,812,0,0,1,44,8,0,3,1,0,66926.83,1
4058,784,0,0,1,40,8,0,2,1,0,108891.3,0
4059,570,0,1,1,18,4,82767.42,1,1,0,71811.9,0
4060,712,0,1,1,42,1,87842.98,1,0,0,92223.59,0
4061,705,0,0,0,39,6,133261.13,1,1,1,78065.9,0
4062,681,0,0,1,32,3,0,2,1,1,59679.9,0
4063,620,0,1,0,41,0,97925.11,1,1,0,85000.32,0
4064,711,0,1,0,52,5,0,1,1,1,159808.95,0
4065,613,0,1,1,24,7,140453.91,1,1,0,129001.3,0
4066,613,1,0,1,20,0,117356.19,1,0,0,113557.7,1
4067,682,0,0,0,36,5,0,2,1,1,147758.51,0
4068,850,0,0,0,37,4,137204.77,1,1,1,28865.59,0
4069,601,0,1,1,41,1,0,2,0,1,160607.06,0
4070,595,0,0,0,35,8,0,1,1,0,100015.79,1
4071,675,0,0,0,36,3,54098.18,2,0,1,54478.52,0
4072,591,0,0,0,31,8,0,1,1,1,141677.33,0
4073,602,0,1,0,23,7,113758.48,2,0,0,84077.6,0
4074,554,0,0,1,34,8,0,1,0,1,106981.03,0
4075,541,0,1,0,37,9,118636.92,1,1,1,73551.44,0
4076,506,0,1,0,34,7,0,2,0,0,115842.1,0
4077,814,1,0,0,44,8,95488.82,2,0,0,107013.59,0
4078,683,0,1,0,30,8,110829.52,2,0,0,24938.84,0
4079,485,1,0,0,51,7,144244.59,2,1,0,51113.14,0
4080,696,1,0,1,31,8,122021.92,2,1,0,33828.64,0
4081,608,0,1,1,30,8,0,2,1,0,128875.86,0
4082,792,0,1,0,50,9,0,4,1,1,194700.81,1
4083,686,0,0,0,22,5,0,2,1,0,158974.45,0
4084,790,1,0,0,42,1,85839.62,1,1,0,198182.73,0
4085,654,0,1,1,29,4,96974.97,1,0,1,141404.07,0
4086,452,0,1,0,35,4,148172.44,1,1,1,4175.68,0
4087,719,0,0,0,38,0,0,1,1,0,126876.47,0
4088,707,0,1,1,40,5,0,2,1,0,41052.82,0
4089,699,0,1,1,49,2,0,1,0,0,105760.01,0
4090,850,0,0,0,30,2,0,2,0,1,27937.12,0
4091,828,0,0,0,28,8,134766.85,1,1,0,79355.87,0
4092,850,1,0,0,30,5,123210.56,2,1,1,102180.27,0
4093,712,0,0,0,47,1,139887.01,1,1,1,95719.73,0
4094,634,0,1,0,44,9,149961.11,1,1,0,57121.51,0
4095,730,1,0,0,45,6,152880.97,1,0,0,162478.11,0
4096,685,1,0,0,43,9,108589.47,2,0,1,194808.51,0
4097,809,0,0,0,33,9,0,1,1,1,124045.65,0
4098,707,0,0,1,35,3,56674.48,1,1,0,17987.4,1
4099,648,0,0,0,32,8,0,1,1,0,133653.38,0
4100,760,0,0,1,57,1,0,2,1,1,25101.17,0
4101,805,1,0,1,33,3,105663.56,2,0,1,33330.89,0
4102,585,0,1,1,39,7,0,2,1,0,2401.26,0
4103,595,0,0,1,30,5,100683.54,1,1,1,178361.04,0
4104,630,0,1,0,42,6,0,2,1,0,162697.93,0
4105,627,1,0,0,29,5,139541.58,2,1,0,80607.33,0
4106,631,1,0,1,37,2,121801.72,2,0,1,23146.62,0
4107,776,1,0,0,38,5,112281.7,1,0,1,89893.6,0
4108,676,0,0,1,36,4,0,2,1,1,3173.31,0
4109,758,0,0,1,40,5,93499.82,2,0,0,123218.81,0
4110,637,0,1,0,33,0,132255.99,2,0,1,74588.41,0
4111,850,0,1,0,20,7,0,2,1,0,31288.77,0
4112,601,0,0,1,44,4,0,2,1,0,58561.31,0
4113,735,0,1,0,49,5,121973.28,1,1,0,148804.36,0
4114,614,1,0,0,32,7,99462.8,2,1,1,51117.06,0
4115,672,1,0,1,21,3,165878.76,2,1,1,164537.17,0
4116,642,0,1,0,30,8,117494.27,1,0,0,61977.82,0
4117,633,1,0,1,29,0,138577.34,1,1,0,193362.99,0
4118,769,0,0,0,39,9,0,1,1,1,47722.79,0
4119,796,0,0,0,41,8,107525.07,1,1,0,18510.41,0
4120,715,0,1,0,23,7,139224.92,2,1,0,65057.71,0
4121,695,0,1,1,42,7,121453.63,1,0,0,46374.64,0
4122,747,0,1,1,25,4,0,2,0,1,42039.67,0
4123,584,1,0,1,54,1,77354.37,1,0,0,138192.98,1
4124,476,0,1,0,40,6,0,1,1,1,22735.45,0
4125,850,0,1,1,39,7,79259.99,1,0,1,186910.74,0
4126,529,0,1,0,30,2,116295.29,1,1,0,75285.47,0
4127,584,0,0,1,59,1,0,1,0,1,130260.11,1
4128,586,1,0,0,34,9,74309.81,1,1,0,15034.93,0
4129,674,1,0,0,34,2,152797.9,1,1,0,175709.4,1
4130,552,0,1,0,42,9,133701.07,2,1,0,101069.71,1
4131,601,1,0,1,33,7,114430.18,2,1,1,153012.13,0
4132,541,0,1,0,29,7,127504.57,1,0,0,86173.92,0
4133,744,1,0,1,41,2,84113.41,1,1,0,197548.63,0
4134,595,0,0,1,23,10,101126.66,2,0,0,37042.8,0
4135,724,1,0,0,33,5,103564.83,2,1,0,121085.72,0
4136,533,0,0,1,52,7,0,1,0,1,194113.99,1
4137,618,0,1,0,37,2,168178.21,2,0,1,101273.23,0
4138,523,1,0,1,39,1,143903.11,1,1,1,118711.75,1
4139,642,1,0,1,30,5,129753.69,1,1,0,582.53,0
4140,584,0,1,0,35,9,0,2,1,0,192381.21,0
4141,521,0,1,0,38,5,110641.18,1,0,1,136507.69,1
4142,662,0,1,1,36,4,166909.2,2,1,0,138871.12,1
4143,758,0,1,1,34,1,154139.45,1,1,1,60728.89,0
4144,717,0,1,0,38,7,97459.06,1,0,0,189175.71,0
4145,611,0,1,0,40,1,0,2,1,1,102547.56,0
4146,766,1,0,0,43,6,112088.04,2,1,1,36706.56,0
4147,636,0,1,1,34,3,0,2,1,1,44756.25,0
4148,814,0,1,1,48,7,0,2,1,1,132870.15,0
4149,760,0,0,0,28,1,141038.57,2,0,0,16287.38,0
4150,607,1,0,0,39,2,84468.67,2,1,1,121945.42,0
4151,725,0,0,1,36,4,118520.26,1,0,0,131173.9,1
4152,600,0,1,0,37,1,142663.46,1,0,1,88669.89,0
4153,656,1,0,0,27,4,118627.16,2,1,1,160835.3,0
4154,640,0,0,0,34,1,137523.02,1,0,0,24761.36,0
4155,439,0,1,0,28,7,110976.23,2,1,0,138526.96,0
4156,549,0,1,1,38,8,107283.4,1,0,0,157442.75,0
4157,622,0,1,0,38,5,0,2,0,0,105295.77,0
4158,715,0,1,0,34,4,124314.45,1,0,0,97782.92,0
4159,657,0,1,1,41,5,95858.37,1,1,1,68255.88,0
4160,703,0,1,0,36,2,0,2,1,0,108790.95,0
4161,802,0,1,0,33,8,0,2,1,0,143706.18,0
4162,793,0,0,1,36,0,0,1,0,0,148993.47,0
4163,554,0,1,1,35,6,117707.18,2,0,0,95277.15,1
4164,533,0,0,0,38,1,135289.33,2,0,1,152956.33,0
4165,658,0,1,0,36,8,174060.46,1,1,1,94925.62,0
4166,713,1,0,0,40,3,114446.84,2,1,1,87308.18,0
4167,711,0,0,0,37,2,0,2,1,0,83978.86,1
4168,669,0,1,0,25,1,157848.53,1,0,0,37543.93,1
4169,439,0,1,1,43,8,0,1,0,1,104889.3,0
4170,763,0,0,1,37,6,0,2,1,1,149705.25,0
4171,697,1,0,1,74,3,108071.36,2,1,1,16445.79,0
4172,702,0,0,1,35,8,14262.8,2,1,0,54689.16,0
4173,686,0,0,0,41,7,102749.72,1,0,1,194913.86,0
4174,629,0,0,0,36,1,161757.87,2,1,1,146371.72,0
4175,823,0,1,0,38,1,0,2,1,0,156603.7,0
4176,683,1,0,1,35,5,95698.79,1,0,1,182566.76,0
4177,555,0,1,0,37,9,124969.13,1,1,0,60194.05,0
4178,647,1,0,0,44,4,93960.35,1,1,0,36579.53,1
4179,714,0,1,1,51,4,88308.87,3,0,0,5862.53,1
4180,850,0,0,1,39,10,0,2,1,1,143030.09,0
4181,713,0,1,1,59,3,0,2,1,1,62700.08,0
4182,452,0,1,0,30,7,112935.87,1,1,1,99017.34,0
4183,683,0,0,1,24,8,98567.1,1,1,0,187987.01,0
4184,577,0,1,1,26,1,180530.51,1,0,0,123454.62,0
4185,552,0,1,0,33,5,140931.57,1,0,1,10921.5,0
4186,769,1,0,1,31,7,148913.72,2,1,0,53817.23,0
4187,691,0,1,0,38,7,0,2,0,0,81617.4,0
4188,818,0,1,1,49,2,0,1,0,1,192298.84,1
4189,739,0,1,0,41,5,0,2,0,0,143882.25,0
4190,639,0,1,1,50,6,115335.32,2,1,1,53130.41,0
4191,651,0,1,1,65,0,0,2,1,1,190454.04,0
4192,779,0,1,1,26,0,0,2,0,1,111906,0
4193,850,1,0,1,33,7,134678.13,1,1,0,113177.95,0
4194,829,0,1,0,38,9,0,2,1,0,30529.88,0
4195,579,1,0,0,31,2,90547.48,2,1,1,18800.13,0
4196,510,0,1,0,32,9,103324.78,1,1,1,46127.7,0
4197,531,0,1,0,29,3,114590.58,1,0,0,75585.48,0
4198,628,1,0,1,36,3,91286.51,1,1,0,63085.94,0
4199,633,0,0,0,32,5,163340.12,2,1,1,74415.2,0
4200,714,0,0,0,45,8,150900.29,2,0,1,139889.15,0
4201,604,0,0,0,23,9,124577.33,1,1,1,7267.25,0
4202,630,0,0,0,35,1,0,2,0,0,186826.22,0
4203,850,0,0,1,31,4,91292.7,1,1,1,162149.07,0
4204,788,1,0,1,57,8,93716.72,1,1,1,180150.49,1
4205,798,0,1,1,37,4,111723.08,1,1,1,83478.12,0
4206,770,1,0,0,45,4,110765.68,1,1,0,26163.74,1
4207,569,1,0,0,25,9,173459.45,2,1,1,44381.06,0
4208,425,0,0,1,22,7,169649.73,2,0,1,136365,1
4209,547,0,0,1,31,9,0,2,0,0,99294.22,0
4210,725,1,0,0,45,8,116917.07,1,0,0,173464.43,1
4211,506,0,1,0,37,5,0,2,1,1,127543.81,0
4212,632,0,1,1,36,7,0,2,1,1,52526.65,0
4213,620,0,1,0,22,0,0,1,1,0,32589.45,0
4214,663,1,0,0,32,8,130627.66,1,1,0,47161.25,1
4215,700,0,0,1,46,5,56580.95,2,0,1,45424.13,0
4216,696,1,0,0,38,6,142316.14,1,1,1,8018.49,0
4217,767,0,0,0,31,6,0,2,1,1,195668,0
4218,561,0,1,0,56,7,152759,2,1,0,133167.11,1
4219,350,1,0,0,39,0,109733.2,2,0,0,123602.11,1
4220,706,0,1,0,54,9,117444.51,1,1,1,186238.85,0
4221,464,0,0,1,34,5,76001.57,1,1,1,158668.87,0
4222,501,0,1,1,34,3,107747.57,1,1,0,9249.36,0
4223,745,0,0,1,35,8,0,2,1,1,116581.1,0
4224,587,0,1,1,36,1,134997.49,2,1,0,44688.08,0
4225,667,0,1,1,48,2,0,2,1,1,148608.39,0
4226,737,0,1,0,36,9,0,1,0,1,188670.9,1
4227,485,0,0,1,30,7,0,1,1,0,107067.37,0
4228,590,0,0,1,37,0,64345.21,1,0,1,61759.33,1
4229,518,1,0,1,35,8,141665.63,1,0,1,192776.64,0
4230,581,0,0,1,29,8,0,2,1,0,46735.19,0
4231,785,1,0,1,33,5,136624.6,2,1,1,169117.74,0
4232,799,0,1,1,52,4,161209.66,1,1,1,89081.41,0
4233,698,0,0,0,38,10,95010.92,1,1,1,105227.86,0
4234,730,0,1,1,41,4,167545.32,1,1,0,128246.81,0
4235,740,1,0,1,36,4,109044.6,1,0,0,94554.74,1
4236,785,0,1,1,47,9,122031.55,1,1,1,33823.5,1
4237,527,0,0,1,29,2,27755.97,1,1,0,97468.44,1
4238,544,0,1,1,29,1,118560.55,1,1,1,164137.36,0
4239,705,0,1,0,61,4,0,2,1,1,191313.7,0
4240,684,0,1,0,34,9,0,2,1,1,65257.57,0
4241,639,0,0,1,28,8,97840.72,1,1,1,178222.77,0
4242,565,1,0,1,38,2,158651.29,2,1,1,179445.28,0
4243,481,0,1,0,44,9,175303.06,1,1,0,65500.53,1
4244,731,0,0,0,25,8,96950.21,1,1,0,97877.92,0
4245,607,0,1,0,45,7,123859.6,1,0,1,113051.57,0
4246,760,0,1,1,32,7,0,2,1,1,105969.05,0
4247,559,0,1,1,70,9,0,1,1,1,122996.76,0
4248,715,0,1,1,33,3,85227.84,1,1,1,68087.15,0
4249,656,0,1,0,36,8,97786.08,2,0,1,21478.36,0
4250,652,1,0,0,33,7,128135.99,1,1,0,158437.73,0
4251,624,0,0,0,33,6,0,2,0,0,76551.7,0
4252,634,0,0,0,36,2,85996.19,1,1,0,15887.68,0
4253,850,0,0,1,50,10,0,2,1,1,33741.84,0
4254,659,1,0,1,39,1,104502.11,1,1,0,20652.69,0
4255,529,0,0,0,35,5,95772.97,1,1,1,112781.5,0
4256,572,0,0,0,31,5,98108.79,1,0,1,119996.95,0
4257,640,1,0,0,39,9,131607.28,4,0,1,6981.43,1
4258,770,0,0,0,55,9,63127.41,2,1,0,185211.28,1
4259,648,0,0,0,35,7,0,2,1,1,78436.36,0
4260,579,0,1,0,31,9,0,1,0,1,139048,0
4261,589,1,0,1,36,9,140355.56,2,1,0,136329.96,0
4262,530,0,0,1,36,2,0,2,1,1,14721.8,0
4263,831,0,1,0,30,2,0,2,0,1,3430.38,0
4264,790,1,0,0,24,7,107418.27,1,0,1,160450.21,0
4265,656,0,1,0,35,6,0,2,1,0,1485.27,0
4266,563,0,0,0,32,6,0,2,1,1,19720.08,0
4267,667,0,0,0,39,7,167557.12,1,1,1,41183.02,0
4268,613,0,0,0,34,8,117300.02,1,1,0,139410.08,0
4269,429,0,1,0,60,7,0,2,1,1,163691.48,0
4270,665,0,1,1,23,9,143672.9,1,1,1,115147.33,0
4271,731,0,1,0,33,4,0,2,1,1,74945.11,0
4272,584,0,1,1,37,1,0,2,1,1,180363.56,0
4273,634,1,0,1,31,8,76798.92,1,0,0,196021.73,0
4274,488,0,1,0,34,3,0,2,1,1,125979.36,0
4275,535,0,0,1,49,7,115309.75,1,1,0,111421.77,0
4276,776,0,1,1,29,7,178171.04,2,1,1,115818.51,0
4277,850,0,0,1,38,3,0,2,0,1,179360.76,0
4278,673,0,0,1,37,0,0,2,0,0,82351.06,0
4279,850,1,0,1,45,5,127258.79,1,1,1,192744.23,1
4280,627,0,0,1,30,6,0,1,1,1,113408.47,0
4281,570,0,1,1,33,8,0,1,1,1,124641.42,0
4282,796,0,0,0,67,5,0,2,0,1,54871.02,0
4283,773,0,0,1,33,10,0,1,1,1,98820.09,0
4284,752,0,0,0,36,2,0,2,1,1,45570.84,0
4285,625,0,0,1,69,1,107569.96,1,1,1,182336.45,0
4286,535,1,0,0,20,9,134874.4,1,1,1,118825.56,0
4287,786,0,1,1,29,4,0,2,1,0,103372.79,0
4288,620,0,1,1,67,3,0,2,1,1,43486.73,0
4289,605,0,0,1,48,6,0,2,1,1,40062.99,0
4290,670,0,0,1,32,3,0,2,1,0,46175.7,0
4291,617,0,0,0,42,0,70105.87,1,1,1,120830.73,0
4292,595,0,1,0,41,9,0,2,1,0,5967.09,0
4293,687,1,0,1,29,4,78939.15,1,1,0,122134.56,1
4294,757,1,0,0,30,6,105128.85,2,1,1,62972.13,0
4295,746,0,0,0,31,2,113836.27,1,1,1,174815.54,0
4296,503,0,0,0,25,7,0,1,0,1,192841.13,0
4297,543,1,0,0,48,1,100900.5,1,0,0,33310.72,1
4298,428,1,0,1,40,3,129248.11,2,1,0,72876.43,1
4299,768,0,1,1,28,3,109118.05,2,0,1,50911.41,0
4300,618,0,1,0,56,7,0,1,1,1,142400.27,1
4301,591,0,1,1,31,7,0,2,0,1,48778.46,0
4302,658,0,1,1,35,5,126397.66,1,0,0,156361.58,1
4303,625,0,1,0,36,9,108546.16,3,1,0,133807.77,1
4304,717,0,1,0,36,2,148061.89,1,1,0,179128.69,1
4305,667,0,1,0,44,8,122277.87,1,1,1,91810.71,0
4306,804,0,1,0,24,3,0,2,1,0,173195.33,0
4307,693,0,1,0,31,1,0,2,0,1,182270.88,0
4308,729,1,0,0,36,8,152899.24,2,1,0,177130.33,0
4309,484,1,0,0,54,3,134388.11,1,0,0,49954.79,1
4310,632,0,0,1,40,3,109740.62,1,1,0,141896.74,0
4311,536,1,0,0,23,6,92366.72,2,1,0,120661.71,0
4312,573,0,1,1,26,4,129109.02,1,0,0,149814.68,1
4313,655,0,0,1,56,5,0,2,1,1,41782.7,0
4314,666,1,0,0,74,7,105102.5,1,1,1,46172.47,0
4315,726,1,0,0,30,5,111375.32,2,1,0,2704.09,0
4316,523,0,1,0,39,3,0,2,1,0,6726.53,0
4317,728,1,0,1,33,9,150412.14,2,1,0,170764.08,0
4318,701,0,1,0,30,3,156660.72,2,1,0,45742.42,0
4319,518,0,1,0,38,3,90957.81,1,0,1,162304.59,0
4320,739,0,1,0,37,7,104960.46,1,0,1,80883.82,0
4321,531,1,0,1,31,7,117052.82,1,1,0,118508.09,1
4322,452,0,0,0,44,3,88915.85,1,1,0,69697.74,0
4323,684,0,1,0,45,6,148071.39,1,1,0,183575.01,0
4324,728,1,0,0,39,6,152182.83,1,0,0,161203.6,0
4325,783,0,0,0,39,9,0,2,1,0,143752.77,0
4326,734,0,1,0,22,5,130056.23,1,0,0,121894.31,1
4327,648,1,0,0,34,3,95039.73,2,1,1,147055.87,0
4328,688,0,1,0,52,1,0,2,1,1,172033.57,0
4329,680,0,0,0,35,9,0,2,0,0,143774.06,0
4330,516,0,1,1,43,2,112773.73,2,1,1,139366.58,0
4331,680,0,1,1,37,10,123806.28,1,1,0,81776.84,1
4332,604,0,1,0,53,8,144453.75,1,1,0,190998.96,1
4333,624,1,0,0,27,9,94667.29,2,0,1,4470.52,0
4334,623,0,1,0,21,10,0,2,0,1,135851.3,0
4335,624,0,0,0,51,5,174397.21,2,1,1,172372.63,0
4336,565,1,0,1,58,3,108888.24,3,0,1,135875.51,1
4337,565,0,1,0,55,4,118803.35,2,1,1,128124.7,1
4338,710,0,1,0,54,6,171137.62,1,1,1,167023.95,1
4339,645,0,1,0,42,6,0,1,0,0,149807.01,0
4340,707,0,1,0,33,8,136678.52,1,1,0,54290.62,0
4341,655,0,0,1,36,1,135515.76,1,1,0,86013.96,0
4342,705,0,0,1,24,5,177799.83,2,0,0,79886.06,0
4343,358,0,0,1,52,8,143542.36,3,1,0,141959.11,1
4344,578,1,0,0,34,8,147487.23,2,1,0,66680.77,0
4345,800,0,1,1,40,5,97764.41,1,1,0,98640.15,1
4346,612,0,1,1,33,9,0,1,0,0,142797.5,1
4347,681,1,0,1,48,8,139480.18,1,1,1,163581.67,0
4348,559,0,0,0,25,5,0,2,1,1,163221.22,0
4349,488,0,0,1,39,9,140553.46,1,0,0,12440.44,0
4350,717,0,1,1,36,5,0,2,1,1,145551.6,0
4351,666,0,1,1,41,10,141162.08,1,1,0,50908.48,0
4352,582,0,0,0,26,4,65848.36,2,1,0,30149.21,0
4353,733,0,0,1,30,0,83319.28,1,0,0,57769.2,0
4354,693,0,1,0,41,4,0,2,0,0,156381.47,0
4355,694,0,1,1,33,4,129731.64,2,1,0,178123.86,0
4356,622,0,1,1,35,5,0,2,1,0,51112.8,0
4357,598,0,0,1,38,6,0,2,0,0,173783.38,0
4358,717,0,0,0,35,1,0,3,0,0,174770.14,1
4359,494,1,0,0,37,5,107106.33,2,1,0,172063.09,0
4360,644,0,1,0,33,8,0,2,1,1,155294.17,0
4361,554,0,1,1,30,9,0,2,1,1,40320.3,0
4362,476,0,0,1,69,1,105303.73,1,0,1,134260.34,0
4363,667,0,1,0,28,6,165798.1,1,1,0,147090.9,0
4364,748,0,0,1,40,4,0,2,1,0,132368.47,0
4365,531,0,0,1,45,1,126495.57,2,1,1,164741.5,0
4366,719,0,0,1,47,9,116393.59,1,1,0,63051.32,1
4367,845,1,0,1,41,2,81733.74,2,0,0,199761.29,0
4368,738,0,1,0,54,4,0,1,0,1,55725.04,1
4369,563,0,0,1,46,8,106171.68,1,1,0,163145.5,1
4370,695,0,0,0,28,0,96020.86,1,1,1,57992.49,0
4371,841,0,0,0,41,1,0,2,0,1,193093.77,0
4372,626,1,0,0,36,2,181671.16,2,1,1,57531.14,0
4373,613,0,1,1,29,6,185709.28,2,1,1,77242.19,0
4374,824,1,0,0,60,8,134250.17,3,0,0,153046.16,1
4375,705,0,1,1,49,7,0,1,1,0,63405.2,1
4376,584,0,1,1,44,5,95671.75,2,1,1,106564.88,0
4377,534,0,1,0,62,2,0,2,0,0,42763.12,1
4378,672,0,1,1,34,1,142151.75,2,1,1,168753.34,0
4379,603,0,1,0,43,5,127823.93,1,1,1,19483.35,0
4380,633,1,0,0,43,3,144164.29,1,1,1,158646.46,0
4381,842,0,1,0,58,1,63492.94,1,1,1,83172.19,0
4382,661,0,1,1,27,3,0,2,1,1,76889.79,0
4383,601,0,1,0,74,2,0,2,0,1,51554.58,0
4384,632,0,1,0,41,0,106134.46,1,0,1,105570.39,0
4385,684,1,0,0,29,8,127269.75,1,0,1,79495.01,0
4386,785,1,0,1,32,3,124493.03,2,0,1,52583.79,1
4387,687,0,1,0,39,7,0,2,1,0,26848.25,0
4388,705,1,0,1,43,10,146547.78,1,0,1,10072.55,1
4389,639,0,1,0,43,6,99610.92,2,1,0,187296.78,0
4390,729,1,0,0,46,5,117837.43,1,1,0,104016.61,1
4391,556,0,0,1,48,8,168522.37,1,1,1,151310.16,0
4392,570,0,1,0,32,9,117337.54,2,0,1,62810.91,0
